timestamp,knee_angle,pitch,roll,yaw,label,exercise
8600,23.48,23.62,-4.07,-2.74,0,Seated Knee Extension
8800,20.66,20.68,-1.61,0.12,0,Seated Knee Extension
9000,60.11,59.36,-0.39,1.78,0,Seated Knee Extension
9200,85.79,84.6,-3.63,0.49,0,Seated Knee Extension
9400,89.51,91.37,0.59,-2.13,0,Seated Knee Extension
9600,69.08,69.75,0.89,0.43,0,Seated Knee Extension
9800,32.8,34.52,2.5,1.91,0,Seated Knee Extension
10000,11.77,13.16,0.76,0.43,0,Seated Knee Extension
10200,52.6,52.9,1.61,1.4,0,Seated Knee Extension
10400,81.6,83.2,-0.25,-1.67,0,Seated Knee Extension
10600,89.92,91.26,-0.88,-1.87,0,Seated Knee Extension
10800,76.17,74.5,3.03,1.07,0,Seated Knee Extension
11000,43.41,44.65,-0.07,1.38,0,Seated Knee Extension
11200,1.22,0.43,0.87,-0.18,0,Seated Knee Extension
11400,45.53,44.54,-1.02,-0.31,0,Seated Knee Extension
11600,77.14,78.27,1.75,0.32,0,Seated Knee Extension
11800,91.21,92.03,-0.37,0.37,0,Seated Knee Extension
12000,80.58,80.25,-0.25,-1.79,0,Seated Knee Extension
12200,50.04,49.83,-0.25,-3.79,0,Seated Knee Extension
12400,8.51,8.35,0.86,0.67,0,Seated Knee Extension
12600,35.55,34.89,-2.69,0.79,0,Seated Knee Extension
12800,71.59,71.95,0.6,1.87,0,Seated Knee Extension
13000,89.23,89.34,1.86,-0.58,0,Seated Knee Extension
13200,85.36,84.16,0.29,1.79,0,Seated Knee Extension
13400,59.69,59.3,-4.17,0.56,0,Seated Knee Extension
13600,18.47,17.68,-1.42,0.5,0,Seated Knee Extension
13800,27.55,27.46,0.28,0.43,0,Seated Knee Extension
14000,65.47,65.43,-1.03,2.46,0,Seated Knee Extension
14200,86.73,86.82,-4.73,1.61,0,Seated Knee Extension
14400,87.65,86.33,-4.72,1.97,0,Seated Knee Extension
14600,66.44,66.49,0.01,4.56,0,Seated Knee Extension
14800,27.85,28.35,-0.32,-1.43,0,Seated Knee Extension
15000,16.49,18.04,-1.19,-2.53,0,Seated Knee Extension
15200,57.42,57.56,-1.73,-2.38,0,Seated Knee Extension
15400,83.17,82.65,-0.73,0.12,0,Seated Knee Extension
15600,89.66,91.61,2.14,1.74,0,Seated Knee Extension
15800,71.96,73.8,-4.18,-0.81,0,Seated Knee Extension
16000,37.67,38.24,1.01,1.49,0,Seated Knee Extension
16200,6.4,6.04,-1.35,0.98,0,Seated Knee Extension
16400,50.01,49.76,1.59,-3.96,0,Seated Knee Extension
16600,79.94,80.57,-2.2,-0.04,0,Seated Knee Extension
16800,89.75,90.82,0.78,1.52,0,Seated Knee Extension
17000,77.6,77.63,-2.2,0.93,0,Seated Knee Extension
17200,45.9,46.68,1.01,-4.21,0,Seated Knee Extension
17400,2.69,1.68,1.95,-1.93,0,Seated Knee Extension
17600,41.58,41.93,0.91,-1.91,0,Seated Knee Extension
17800,74.81,75.0,-0.38,-1.91,0,Seated Knee Extension
18000,90.33,90.73,0.79,-1.56,0,Seated Knee Extension
18200,81.58,81.89,3.02,-2.0,0,Seated Knee Extension
18400,55.08,54.03,-0.33,-0.17,0,Seated Knee Extension
18600,12.5,12.11,0.93,-1.71,0,Seated Knee Extension
18800,31.65,31.11,1.72,1.03,0,Seated Knee Extension
19000,69.41,70.23,2.85,0.0,0,Seated Knee Extension
19200,88.07,87.98,3.46,-0.18,0,Seated Knee Extension
19400,87.08,88.53,0.15,0.65,0,Seated Knee Extension
19600,61.44,61.44,1.0,-1.46,0,Seated Knee Extension
19800,22.68,21.8,-0.49,-2.01,0,Seated Knee Extension
20000,23.13,23.57,-0.38,-2.68,0,Seated Knee Extension
20200,60.38,60.38,-0.13,0.27,0,Seated Knee Extension
20400,85.2,83.58,0.48,-1.12,0,Seated Knee Extension
20600,88.24,88.8,0.14,-0.3,0,Seated Knee Extension
20800,67.4,66.29,2.68,-0.06,0,Seated Knee Extension
21000,32.16,33.06,-1.4,-1.7,0,Seated Knee Extension
21200,12.79,12.26,-2.42,-1.53,0,Seated Knee Extension
21400,53.6,52.31,2.01,1.89,0,Seated Knee Extension
21600,83.68,84.38,-0.49,-0.97,0,Seated Knee Extension
21800,90.61,91.25,-0.47,0.54,0,Seated Knee Extension
22000,75.09,74.64,-1.08,-1.12,0,Seated Knee Extension
22200,40.45,39.58,-2.56,1.26,0,Seated Knee Extension
22400,3.53,3.7,-1.42,-0.83,0,Seated Knee Extension
22600,45.04,45.77,-0.08,-1.89,0,Seated Knee Extension
22800,76.72,78.07,-3.43,0.88,0,Seated Knee Extension
23000,89.68,90.54,2.34,-2.52,0,Seated Knee Extension
23200,79.0,79.51,3.72,-0.03,0,Seated Knee Extension
23400,48.46,48.19,0.59,-0.14,0,Seated Knee Extension
23600,6.92,7.78,0.13,-2.66,0,Seated Knee Extension
23800,36.48,37.19,-0.32,0.48,0,Seated Knee Extension
24000,72.66,73.1,-1.61,0.87,0,Seated Knee Extension
24200,89.28,86.72,-0.19,0.31,0,Seated Knee Extension
24400,85.14,84.53,1.34,1.34,0,Seated Knee Extension
24600,56.77,55.65,-0.47,0.38,0,Seated Knee Extension
24800,17.07,17.17,0.86,-0.83,0,Seated Knee Extension
25000,27.41,27.07,0.64,2.56,0,Seated Knee Extension
25200,65.73,65.25,-1.76,-3.89,0,Seated Knee Extension
25400,87.81,88.12,0.41,-0.09,0,Seated Knee Extension
25600,87.65,85.99,1.38,0.67,0,Seated Knee Extension
25800,64.43,63.8,-1.16,2.28,0,Seated Knee Extension
26000,27.2,27.15,1.66,0.43,0,Seated Knee Extension
26200,18.65,19.61,-2.8,0.32,0,Seated Knee Extension
26400,58.54,58.8,-1.81,0.46,0,Seated Knee Extension
26600,84.63,84.02,0.51,0.08,0,Seated Knee Extension
26800,88.44,89.88,0.58,0.93,0,Seated Knee Extension
27000,71.08,71.68,1.04,-1.85,0,Seated Knee Extension
27200,35.56,35.56,-3.83,-0.07,0,Seated Knee Extension
27400,8.87,8.89,1.91,0.49,0,Seated Knee Extension
27600,50.07,50.48,-0.44,0.05,0,Seated Knee Extension
27800,80.28,80.34,3.33,0.78,0,Seated Knee Extension
28000,89.54,90.19,-0.74,-0.29,0,Seated Knee Extension
28200,76.42,74.73,0.03,0.96,0,Seated Knee Extension
28400,45.01,45.9,-1.04,-1.73,0,Seated Knee Extension
28600,1.45,0.38,0.55,-0.1,0,Seated Knee Extension
28800,43.17,43.94,1.2,-2.35,0,Seated Knee Extension
29000,75.66,76.74,4.96,0.5,0,Seated Knee Extension
29200,89.3,89.71,-0.89,3.29,0,Seated Knee Extension
29400,81.47,81.34,-0.2,0.73,0,Seated Knee Extension
29600,53.42,55.01,-0.4,-0.03,0,Seated Knee Extension
29800,10.59,10.15,0.75,-0.5,0,Seated Knee Extension
30000,33.61,33.19,-2.7,1.31,0,Seated Knee Extension
30200,69.11,68.55,-2.97,-3.11,0,Seated Knee Extension
30400,88.1,86.99,5.05,1.06,0,Seated Knee Extension
30600,86.46,85.02,-0.09,0.33,0,Seated Knee Extension
30800,60.28,59.76,2.06,0.48,0,Seated Knee Extension
31000,22.29,22.95,1.35,1.11,0,Seated Knee Extension
31200,24.52,26.57,-0.03,0.49,0,Seated Knee Extension
31400,62.95,62.64,0.36,-1.32,0,Seated Knee Extension
31600,85.38,86.19,1.34,0.33,0,Seated Knee Extension
31800,88.0,89.03,-0.34,1.24,0,Seated Knee Extension
32000,68.18,66.99,0.32,-0.06,0,Seated Knee Extension
32200,30.56,30.06,0.84,-0.41,0,Seated Knee Extension
32400,14.14,13.04,-2.83,-3.74,0,Seated Knee Extension
32600,56.44,55.28,-2.81,-0.72,0,Seated Knee Extension
32800,82.0,81.19,-3.52,0.18,0,Seated Knee Extension
33000,90.24,89.03,-2.6,0.42,0,Seated Knee Extension
33200,72.65,71.46,1.52,1.35,0,Seated Knee Extension
33400,39.46,38.91,0.81,-0.63,0,Seated Knee Extension
33600,3.61,4.87,0.26,1.59,0,Seated Knee Extension
33800,46.39,46.57,0.6,-1.1,0,Seated Knee Extension
34000,78.18,77.76,-4.35,-0.51,0,Seated Knee Extension
34200,90.28,92.85,2.44,-0.61,0,Seated Knee Extension
34400,78.91,79.08,-3.08,-0.14,0,Seated Knee Extension
34600,47.17,48.15,-0.77,0.25,0,Seated Knee Extension
34800,6.3,7.83,-3.46,-0.28,0,Seated Knee Extension
35000,38.75,38.64,-0.24,2.52,0,Seated Knee Extension
35200,73.65,73.35,0.62,0.68,0,Seated Knee Extension
35400,90.21,89.8,-0.74,1.48,0,Seated Knee Extension
35600,84.41,85.49,-1.62,-0.83,0,Seated Knee Extension
35800,57.25,55.86,1.78,0.99,0,Seated Knee Extension
36000,16.5,16.81,-0.5,1.05,0,Seated Knee Extension
36200,29.36,28.08,-0.98,1.61,0,Seated Knee Extension
36400,67.44,65.85,2.92,-0.7,0,Seated Knee Extension
36600,86.63,86.94,1.32,1.31,0,Seated Knee Extension
36800,87.04,89.38,-2.65,0.61,0,Seated Knee Extension
37000,63.43,62.45,0.08,-1.16,0,Seated Knee Extension
37200,24.19,22.91,3.68,-0.1,0,Seated Knee Extension
37400,20.32,21.07,0.65,-1.75,0,Seated Knee Extension
37600,58.94,59.11,1.68,-0.5,0,Seated Knee Extension
37800,86.25,86.43,-3.78,-0.99,0,Seated Knee Extension
38000,88.24,89.11,0.98,-2.1,0,Seated Knee Extension
38200,69.23,69.32,-1.2,-0.73,0,Seated Knee Extension
38400,35.27,36.85,1.64,0.43,0,Seated Knee Extension
38600,10.28,10.78,-0.62,1.56,0,Seated Knee Extension
38800,51.7,53.26,-0.02,-0.13,0,Seated Knee Extension
39000,81.07,81.37,3.19,-0.3,0,Seated Knee Extension
39200,90.19,89.49,1.13,2.01,0,Seated Knee Extension
39400,75.73,78.78,-0.31,1.07,0,Seated Knee Extension
39600,44.46,43.95,-3.8,-0.53,0,Seated Knee Extension
39800,0.0,-0.41,4.4,0.29,0,Seated Knee Extension
