timestamp,knee_angle,pitch,roll,yaw,label,exercise
15400,33.64,33.15,0.77,-0.81,0,Wall Slides
15600,45.57,45.09,-1.3,1.95,0,Wall Slides
15800,53.82,53.84,0.01,-2.11,0,Wall Slides
16000,57.82,57.24,-0.09,-1.23,0,Wall Slides
16200,60.06,61.33,0.88,-2.68,0,Wall Slides
16400,57.28,58.51,1.1,0.7,0,Wall Slides
16600,51.42,51.36,-1.01,-2.9,0,Wall Slides
16800,40.97,41.13,2.2,-2.93,0,Wall Slides
17000,30.49,31.0,-1.24,0.01,0,Wall Slides
17200,16.08,15.62,1.83,0.41,0,Wall Slides
17400,0.6,0.48,-2.13,-4.32,0,Wall Slides
17600,15.52,15.33,-0.88,-0.33,0,Wall Slides
17800,28.04,28.64,0.23,-1.38,0,Wall Slides
18000,41.55,40.56,-1.39,1.02,0,Wall Slides
18200,50.54,51.02,-1.58,2.43,0,Wall Slides
18400,56.46,57.1,-0.41,-1.57,0,Wall Slides
18600,59.99,60.65,1.2,-1.12,0,Wall Slides
18800,58.8,58.4,-0.84,-1.33,0,Wall Slides
19000,53.8,53.03,2.94,1.67,0,Wall Slides
19200,45.66,47.15,-0.67,3.26,0,Wall Slides
19400,35.02,33.85,-2.5,0.66,0,Wall Slides
19600,22.99,23.21,0.97,1.55,0,Wall Slides
19800,8.05,7.1,0.97,1.1,0,Wall Slides
20000,7.58,8.01,-2.96,-0.05,0,Wall Slides
20200,22.35,21.86,-0.46,-3.03,0,Wall Slides
20400,34.66,34.76,-4.72,-1.66,0,Wall Slides
20600,46.02,45.16,-1.05,1.57,0,Wall Slides
20800,53.17,55.44,5.13,0.06,0,Wall Slides
21000,59.61,59.71,2.84,-1.06,0,Wall Slides
21200,60.01,60.25,2.27,0.29,0,Wall Slides
21400,57.15,58.39,-1.98,2.05,0,Wall Slides
21600,50.06,50.49,1.4,1.97,0,Wall Slides
21800,39.83,39.62,0.0,1.65,0,Wall Slides
22000,28.22,28.18,1.97,1.08,0,Wall Slides
22200,13.19,11.04,-2.43,-1.32,0,Wall Slides
22400,1.28,0.49,-0.94,-3.24,0,Wall Slides
22600,15.4,16.51,0.29,2.15,0,Wall Slides
22800,31.19,31.71,-0.29,0.32,0,Wall Slides
23000,42.29,42.47,0.34,1.01,0,Wall Slides
23200,50.92,51.26,-0.54,0.37,0,Wall Slides
23400,57.47,57.89,-0.23,-1.51,0,Wall Slides
23600,62.1,62.46,-1.97,-0.69,0,Wall Slides
23800,59.2,59.13,-1.79,-2.72,0,Wall Slides
24000,53.11,52.32,-0.99,-2.27,0,Wall Slides
24200,45.68,45.35,-1.15,-0.53,0,Wall Slides
24400,34.5,34.08,-0.35,-1.29,0,Wall Slides
24600,19.78,20.71,0.39,-0.19,0,Wall Slides
24800,5.59,3.7,-0.07,3.75,0,Wall Slides
25000,9.74,9.59,1.42,-1.13,0,Wall Slides
25200,24.92,24.94,1.42,0.94,0,Wall Slides
25400,37.22,37.65,-1.3,-0.25,0,Wall Slides
25600,47.63,46.18,-2.35,-2.12,0,Wall Slides
25800,54.32,54.13,-0.36,-1.29,0,Wall Slides
26000,58.55,58.66,0.1,3.11,0,Wall Slides
26200,58.77,57.19,-0.46,-0.52,0,Wall Slides
26400,56.78,58.38,-1.89,0.73,0,Wall Slides
26600,48.31,50.93,0.98,-1.88,0,Wall Slides
26800,40.18,40.11,5.08,-0.05,0,Wall Slides
27000,26.4,25.93,-4.1,2.48,0,Wall Slides
27200,12.1,13.4,1.26,-1.42,0,Wall Slides
27400,1.41,2.49,-0.21,1.08,0,Wall Slides
27600,17.46,17.07,-3.41,-0.06,0,Wall Slides
27800,32.57,33.8,1.16,0.03,0,Wall Slides
28000,44.0,44.99,-0.58,-3.39,0,Wall Slides
28200,52.7,53.11,-1.88,0.95,0,Wall Slides
28400,57.68,58.44,1.57,2.32,0,Wall Slides
28600,59.44,59.56,-1.31,-4.28,0,Wall Slides
28800,56.87,56.64,1.09,-0.51,0,Wall Slides
29000,53.89,54.36,1.08,-0.55,0,Wall Slides
29200,43.63,45.28,3.2,1.59,0,Wall Slides
29400,31.4,32.21,-1.16,-0.4,0,Wall Slides
29600,17.36,17.7,-1.26,0.55,0,Wall Slides
29800,3.75,3.58,2.07,0.89,0,Wall Slides
30000,11.55,11.63,3.05,0.39,0,Wall Slides
30200,25.89,24.22,-0.14,-1.02,0,Wall Slides
30400,39.13,39.6,1.64,-0.54,0,Wall Slides
30600,49.68,48.58,3.67,0.38,0,Wall Slides
30800,55.77,55.39,1.28,-1.44,0,Wall Slides
31000,60.63,60.42,4.12,-1.2,0,Wall Slides
31200,58.65,58.6,-0.41,-0.5,0,Wall Slides
31400,54.33,55.34,-0.24,-0.95,0,Wall Slides
31600,47.84,47.08,2.2,0.29,0,Wall Slides
31800,38.1,36.86,-2.26,0.18,0,Wall Slides
32000,24.32,26.52,2.04,1.34,0,Wall Slides
32200,10.85,10.6,0.87,-0.16,0,Wall Slides
32400,4.72,5.24,0.48,1.91,0,Wall Slides
32600,20.07,20.16,2.52,-1.87,0,Wall Slides
32800,32.56,32.36,3.23,3.23,0,Wall Slides
33000,43.26,43.23,1.27,0.45,0,Wall Slides
33200,52.51,53.04,-0.08,1.09,0,Wall Slides
33400,57.37,57.12,-0.12,-0.21,0,Wall Slides
33600,59.03,59.61,0.25,-0.7,0,Wall Slides
33800,57.19,55.82,-1.33,-1.33,0,Wall Slides
34000,50.68,52.17,-1.31,1.04,0,Wall Slides
34200,41.82,41.27,1.4,1.87,0,Wall Slides
34400,29.93,31.09,5.23,1.62,0,Wall Slides
34600,17.69,17.54,0.87,0.54,0,Wall Slides
34800,1.29,0.99,-2.3,-1.16,0,Wall Slides
35000,13.86,14.94,-0.85,0.98,0,Wall Slides
35200,27.33,26.9,0.55,0.52,0,Wall Slides
35400,40.01,40.27,-0.99,0.51,0,Wall Slides
35600,49.61,49.26,0.42,-1.43,0,Wall Slides
35800,56.57,57.83,-2.52,-0.64,0,Wall Slides
36000,59.07,59.34,1.01,0.66,0,Wall Slides
36200,57.91,54.79,0.47,1.78,0,Wall Slides
36400,55.14,55.91,-1.17,-0.8,0,Wall Slides
36600,48.08,48.01,-0.27,-0.88,0,Wall Slides
36800,35.85,35.84,0.14,-0.88,0,Wall Slides
37000,23.81,25.11,2.09,-1.13,0,Wall Slides
37200,9.0,7.08,-0.75,1.71,0,Wall Slides
37400,6.39,6.17,-2.24,-2.26,0,Wall Slides
37600,21.98,22.51,-0.63,-1.43,0,Wall Slides
37800,35.19,35.87,-1.27,-1.59,0,Wall Slides
38000,45.62,44.8,3.74,0.59,0,Wall Slides
38200,54.33,53.79,-1.65,1.07,0,Wall Slides
38400,59.19,60.16,-2.15,-0.44,0,Wall Slides
38600,59.87,60.35,-1.75,-1.36,0,Wall Slides
38800,57.82,57.62,1.76,2.69,0,Wall Slides
39000,51.01,52.14,4.64,-2.45,0,Wall Slides
39200,42.32,41.55,0.14,-0.64,0,Wall Slides
39400,29.12,29.09,0.31,0.36,0,Wall Slides
39600,14.68,14.3,-1.1,0.7,0,Wall Slides
39800,0.12,0.12,-0.18,1.78,0,Wall Slides
