timestamp,knee_angle,pitch,roll,yaw,label,exercise
37200,88.05,84.75,-0.39,-2.13,0,Lunges
37400,87.99,86.72,1.98,-0.27,0,Lunges
37600,77.73,76.31,-1.84,1.62,0,Lunges
37800,55.22,56.74,-3.1,-0.8,0,Lunges
38000,22.72,21.98,1.19,-0.73,0,Lunges
38200,9.78,11.69,1.08,-1.3,0,Lunges
38400,42.06,40.98,0.59,-1.79,0,Lunges
38600,69.7,69.99,-4.58,-0.03,0,Lunges
38800,85.5,85.5,-2.61,-3.45,0,Lunges
39000,89.81,89.48,-1.51,-0.65,0,Lunges
39200,81.38,81.12,1.25,-0.04,0,Lunges
39400,61.21,59.31,-1.9,-0.17,0,Lunges
39600,33.27,32.95,0.08,-1.75,0,Lunges
39800,0.0,-1.74,2.51,0.56,0,Lunges
