timestamp,knee_angle,pitch,roll,yaw,label,exercise
9400,3.03,3.64,-2.81,2.43,0,Quad Sets
9600,1.71,1.9,-0.98,0.03,0,Quad Sets
9800,0.83,-0.1,0.48,-2.8,0,Quad Sets
10000,0.53,1.02,-0.57,2.17,0,Quad Sets
10200,1.32,0.13,-2.88,0.2,0,Quad Sets
10400,2.88,3.36,-0.53,1.29,0,Quad Sets
10600,2.87,1.24,-0.47,-0.29,0,Quad Sets
10800,4.52,5.53,1.41,-2.43,0,Quad Sets
11000,4.62,4.37,-4.58,-0.43,0,Quad Sets
11200,4.89,6.31,-4.94,1.71,0,Quad Sets
11400,5.02,6.04,1.28,-1.35,0,Quad Sets
11600,3.08,2.89,1.96,1.41,0,Quad Sets
11800,3.31,1.45,-0.63,0.05,0,Quad Sets
12000,3.18,2.41,0.01,1.91,0,Quad Sets
12200,1.8,2.58,-1.41,-1.32,0,Quad Sets
12400,1.02,2.05,0.85,-0.58,0,Quad Sets
12600,0.41,1.16,0.79,-2.75,0,Quad Sets
12800,1.85,1.72,1.27,0.43,0,Quad Sets
13000,3.07,3.41,0.51,-0.58,0,Quad Sets
13200,3.8,4.7,0.82,1.0,0,Quad Sets
13400,5.57,5.29,-2.05,1.15,0,Quad Sets
13600,4.1,5.82,-2.21,0.83,0,Quad Sets
13800,5.07,5.64,0.66,0.86,0,Quad Sets
14000,4.87,4.7,-0.52,0.99,0,Quad Sets
14200,2.85,3.21,-3.13,1.23,0,Quad Sets
14400,2.46,2.4,3.4,1.14,0,Quad Sets
14600,2.08,1.22,0.7,0.8,0,Quad Sets
14800,0.66,3.17,-1.68,0.23,0,Quad Sets
15000,0.24,0.24,1.83,2.65,0,Quad Sets
15200,1.47,2.35,2.14,3.04,0,Quad Sets
15400,2.31,3.16,-0.06,3.2,0,Quad Sets
15600,3.73,4.18,-2.09,0.02,0,Quad Sets
15800,4.99,4.96,0.91,0.17,0,Quad Sets
16000,5.01,3.9,-0.18,-1.54,0,Quad Sets
16200,4.48,5.86,-1.9,-1.78,0,Quad Sets
16400,4.89,5.29,0.42,0.08,0,Quad Sets
16600,4.63,5.47,-2.34,-0.41,0,Quad Sets
16800,5.02,4.38,-0.32,0.74,0,Quad Sets
17000,1.91,0.91,0.45,0.29,0,Quad Sets
17200,1.2,0.6,-1.25,1.61,0,Quad Sets
17400,0.65,0.8,-0.39,1.02,0,Quad Sets
17600,1.75,1.36,-4.35,-1.13,0,Quad Sets
17800,1.21,1.43,2.68,-0.69,0,Quad Sets
18000,2.42,2.01,1.97,0.77,0,Quad Sets
18200,4.5,4.66,-3.16,-2.26,0,Quad Sets
18400,3.96,4.22,-2.66,0.24,0,Quad Sets
18600,4.94,4.33,0.29,0.18,0,Quad Sets
18800,3.75,1.17,2.74,1.64,0,Quad Sets
19000,4.49,6.22,-1.34,-0.3,0,Quad Sets
19200,3.76,3.32,-0.28,-0.96,0,Quad Sets
19400,2.49,1.72,3.99,0.13,0,Quad Sets
19600,1.61,1.35,0.25,-0.4,0,Quad Sets
19800,0.42,1.31,1.28,0.45,0,Quad Sets
20000,0.99,1.98,-3.97,0.53,0,Quad Sets
20200,1.94,3.27,-2.64,-1.1,0,Quad Sets
20400,3.71,4.13,-0.8,0.36,0,Quad Sets
20600,4.32,4.68,-0.35,0.71,0,Quad Sets
20800,5.06,3.31,-0.07,-0.52,0,Quad Sets
21000,4.34,4.31,0.1,-0.93,0,Quad Sets
21200,5.13,4.18,-1.06,-0.36,0,Quad Sets
21400,5.93,5.62,3.07,-1.47,0,Quad Sets
21600,3.59,2.29,1.78,0.98,0,Quad Sets
21800,3.63,3.12,1.71,-2.35,0,Quad Sets
22000,3.01,2.52,-1.65,-2.58,0,Quad Sets
22200,1.09,-0.48,-1.59,-0.13,0,Quad Sets
22400,0.06,-0.47,-1.4,-1.97,0,Quad Sets
22600,1.57,-0.59,-0.3,1.22,0,Quad Sets
22800,2.31,1.79,0.85,1.97,0,Quad Sets
23000,3.84,4.15,0.24,1.27,0,Quad Sets
23200,4.83,4.06,-1.67,-0.84,0,Quad Sets
23400,5.19,6.0,0.4,-0.27,0,Quad Sets
23600,4.96,5.22,0.55,0.21,0,Quad Sets
23800,4.76,5.55,-1.11,-1.07,0,Quad Sets
24000,3.79,4.47,-3.23,0.1,0,Quad Sets
24200,4.12,3.64,-2.87,0.71,0,Quad Sets
24400,2.66,3.77,4.04,-2.29,0,Quad Sets
24600,1.51,2.64,-1.2,-0.14,0,Quad Sets
24800,0.47,0.14,0.25,1.09,0,Quad Sets
25000,1.37,0.81,0.13,-0.09,0,Quad Sets
25200,2.29,2.76,-0.38,1.84,0,Quad Sets
25400,3.68,3.74,2.97,0.8,0,Quad Sets
25600,4.07,4.11,-2.37,-1.13,0,Quad Sets
25800,4.69,3.88,0.81,1.51,0,Quad Sets
26000,4.72,3.78,-1.79,-0.88,0,Quad Sets
26200,5.69,6.73,0.79,-2.51,0,Quad Sets
26400,4.43,3.33,1.16,0.16,0,Quad Sets
26600,4.37,5.17,1.71,1.7,0,Quad Sets
26800,3.69,4.99,2.46,-2.68,0,Quad Sets
27000,2.7,2.97,-0.84,-0.12,0,Quad Sets
27200,0.77,1.82,-1.81,0.88,0,Quad Sets
27400,0.0,0.81,2.76,0.52,0,Quad Sets
27600,1.85,1.74,0.22,1.4,0,Quad Sets
27800,2.33,3.84,-0.43,2.95,0,Quad Sets
28000,3.24,3.97,0.5,-0.18,0,Quad Sets
28200,3.52,2.58,-3.56,1.89,0,Quad Sets
28400,5.54,3.99,1.65,-0.45,0,Quad Sets
28600,3.57,3.71,-0.97,1.79,0,Quad Sets
28800,4.28,2.69,-3.03,0.07,0,Quad Sets
29000,4.72,4.41,3.06,-1.88,0,Quad Sets
29200,4.22,2.53,1.87,0.01,0,Quad Sets
29400,2.38,0.55,4.74,0.38,0,Quad Sets
29600,0.81,1.18,-1.96,-1.03,0,Quad Sets
29800,0.06,-0.79,-2.12,-0.65,0,Quad Sets
30000,1.43,-1.09,0.36,0.66,0,Quad Sets
30200,2.21,1.53,1.26,2.1,0,Quad Sets
30400,2.52,4.21,-0.69,-0.18,0,Quad Sets
30600,3.25,4.82,0.68,-2.23,0,Quad Sets
30800,5.57,3.79,2.69,0.18,0,Quad Sets
31000,4.25,2.92,-0.12,0.14,0,Quad Sets
31200,5.27,5.64,-0.16,0.2,0,Quad Sets
31400,4.94,4.21,-1.79,-2.59,0,Quad Sets
31600,2.97,3.04,1.76,1.63,0,Quad Sets
31800,2.77,1.69,-1.43,1.35,0,Quad Sets
32000,2.02,1.88,0.2,1.06,0,Quad Sets
32200,0.0,0.22,-1.14,1.89,0,Quad Sets
32400,0.59,-0.04,4.42,0.25,0,Quad Sets
32600,1.37,0.96,0.08,1.41,0,Quad Sets
32800,2.85,3.11,-3.8,0.64,0,Quad Sets
33000,3.43,3.25,0.14,-0.8,0,Quad Sets
33200,3.47,4.04,3.46,-1.96,0,Quad Sets
33400,5.16,5.0,-0.18,2.3,0,Quad Sets
33600,4.76,3.76,-3.05,2.33,0,Quad Sets
33800,5.36,5.19,-0.51,-0.67,0,Quad Sets
34000,5.16,3.67,4.1,-1.88,0,Quad Sets
34200,4.99,4.43,0.17,-1.75,0,Quad Sets
34400,1.92,1.88,-0.82,0.3,0,Quad Sets
34600,1.42,2.2,3.46,-1.37,0,Quad Sets
34800,0.0,1.72,-1.76,-0.16,0,Quad Sets
35000,1.55,3.03,3.12,-1.87,0,Quad Sets
35200,3.0,3.64,-1.01,-0.78,0,Quad Sets
35400,3.76,4.59,-0.95,0.73,0,Quad Sets
35600,3.46,3.11,-1.34,-2.54,0,Quad Sets
35800,4.71,4.15,-0.16,-1.42,0,Quad Sets
36000,5.25,5.72,0.03,0.55,0,Quad Sets
36200,5.18,6.96,2.07,1.52,0,Quad Sets
36400,4.22,4.08,0.42,0.74,0,Quad Sets
36600,4.7,4.95,1.17,1.45,0,Quad Sets
36800,2.86,2.66,0.26,-0.7,0,Quad Sets
37000,1.6,2.64,-1.17,-0.23,0,Quad Sets
37200,0.63,0.04,-1.28,0.17,0,Quad Sets
37400,0.71,-0.34,3.02,0.25,0,Quad Sets
37600,1.32,1.37,-2.51,-1.42,0,Quad Sets
37800,3.12,3.52,-0.18,-2.64,0,Quad Sets
38000,3.89,1.88,0.34,4.07,0,Quad Sets
38200,4.8,6.5,-0.53,-0.27,0,Quad Sets
38400,4.83,6.34,0.81,-0.24,0,Quad Sets
38600,4.97,4.69,-3.52,0.63,0,Quad Sets
38800,4.05,3.42,-0.27,0.15,0,Quad Sets
39000,4.35,4.17,-1.83,0.41,0,Quad Sets
39200,3.7,3.86,-1.12,-1.2,0,Quad Sets
39400,1.17,-1.38,0.1,0.92,0,Quad Sets
39600,1.53,0.75,0.43,0.05,0,Quad Sets
39800,0.74,-0.2,-0.27,0.4,0,Quad Sets
