timestamp,knee_angle,pitch,roll,yaw,label,exercise
10800,17.98,16.6,-1.19,1.39,0,Bridges
11000,19.75,19.73,2.56,-1.53,0,Bridges
11200,19.27,20.5,-1.15,-0.68,0,Bridges
11400,19.26,19.35,2.98,-2.36,0,Bridges
11600,17.68,19.35,0.39,1.59,0,Bridges
11800,14.52,13.05,-1.34,0.08,0,Bridges
12000,10.13,10.19,2.6,-0.89,0,Bridges
12200,6.02,6.37,0.64,0.17,0,Bridges
12400,1.82,2.49,0.16,0.11,0,Bridges
12600,3.96,4.64,3.37,-1.67,0,Bridges
12800,8.59,8.78,2.37,0.74,0,Bridges
13000,13.81,13.19,1.15,1.96,0,Bridges
13200,16.07,14.94,1.84,-1.36,0,Bridges
13400,18.81,17.7,2.84,2.65,0,Bridges
13600,19.63,19.65,7.29,1.75,0,Bridges
13800,19.59,19.27,0.41,0.67,0,Bridges
14000,17.89,18.16,-2.03,1.52,0,Bridges
14200,16.34,16.51,1.3,-0.95,0,Bridges
14400,13.0,13.06,0.3,0.48,0,Bridges
14600,8.19,8.24,2.64,-3.32,0,Bridges
14800,3.19,3.85,-2.36,-0.06,0,Bridges
15000,2.9,4.53,-2.11,-1.93,0,Bridges
15200,7.33,6.64,-2.58,0.34,0,Bridges
15400,11.25,12.67,-2.82,2.81,0,Bridges
15600,14.32,14.51,3.24,-0.37,0,Bridges
15800,19.17,21.29,0.4,2.19,0,Bridges
16000,19.19,19.38,2.06,-3.83,0,Bridges
16200,19.26,20.26,3.48,0.93,0,Bridges
16400,19.11,18.89,2.82,-2.38,0,Bridges
16600,17.52,17.1,-2.9,2.17,0,Bridges
16800,14.4,16.11,-1.81,0.78,0,Bridges
17000,9.14,9.0,-1.24,0.54,0,Bridges
17200,5.34,5.76,-3.03,0.12,0,Bridges
17400,0.37,1.33,-0.82,0.61,0,Bridges
17600,5.01,5.75,1.38,-1.26,0,Bridges
17800,7.89,7.91,-1.39,0.83,0,Bridges
18000,14.41,12.2,-0.46,2.64,0,Bridges
18200,15.83,17.16,-0.21,-2.14,0,Bridges
18400,19.42,19.12,-0.43,-1.92,0,Bridges
18600,18.9,19.11,1.79,-3.03,0,Bridges
18800,19.56,18.35,0.15,-0.65,0,Bridges
19000,18.19,16.87,-0.41,0.22,0,Bridges
19200,15.28,16.24,-1.15,-1.01,0,Bridges
19400,12.26,12.7,-2.64,-0.7,0,Bridges
19600,7.45,8.12,0.05,-0.16,0,Bridges
19800,3.61,4.06,-2.02,0.33,0,Bridges
20000,1.92,1.47,-1.13,-2.27,0,Bridges
20200,7.67,8.3,-0.84,-0.51,0,Bridges
20400,11.28,10.37,-3.1,1.28,0,Bridges
20600,15.95,16.88,5.39,4.3,0,Bridges
20800,18.51,19.75,-2.97,-0.1,0,Bridges
21000,20.28,19.22,-3.04,-0.05,0,Bridges
21200,19.68,16.56,0.86,2.8,0,Bridges
21400,19.41,19.27,-0.5,2.62,0,Bridges
21600,17.29,15.34,2.34,0.03,0,Bridges
21800,13.51,13.09,0.39,3.69,0,Bridges
22000,10.3,11.18,0.93,-3.59,0,Bridges
22200,4.6,5.03,1.63,0.75,0,Bridges
22400,0.46,-0.1,-3.33,-0.16,0,Bridges
22600,4.36,5.15,-0.57,1.42,0,Bridges
22800,9.59,10.73,-1.96,0.82,0,Bridges
23000,14.94,15.73,2.65,-0.97,0,Bridges
23200,17.58,18.01,-1.35,1.84,0,Bridges
23400,19.51,20.99,-0.86,2.82,0,Bridges
23600,20.23,17.98,-0.17,-0.6,0,Bridges
23800,19.08,18.05,3.55,0.16,0,Bridges
24000,18.0,19.47,-2.8,-0.81,0,Bridges
24200,15.54,15.27,4.46,1.71,0,Bridges
24400,11.36,10.55,0.78,0.02,0,Bridges
24600,5.27,7.72,-1.19,3.33,0,Bridges
24800,2.18,2.38,-0.67,-1.05,0,Bridges
25000,3.16,2.65,-3.8,1.25,0,Bridges
25200,7.49,7.55,0.13,0.79,0,Bridges
25400,12.12,11.2,-2.19,0.34,0,Bridges
25600,15.42,13.11,1.83,-1.31,0,Bridges
25800,19.06,18.51,-1.25,-0.75,0,Bridges
26000,19.92,18.03,2.2,0.27,0,Bridges
26200,20.63,20.99,-2.48,0.47,0,Bridges
26400,18.3,18.26,0.32,-2.14,0,Bridges
26600,16.41,18.09,-3.24,0.13,0,Bridges
26800,13.26,12.32,3.73,0.59,0,Bridges
27000,9.07,8.77,1.88,-0.94,0,Bridges
27200,3.43,4.45,-2.0,0.32,0,Bridges
27400,1.13,0.67,2.2,-2.82,0,Bridges
27600,5.64,4.62,-2.55,0.01,0,Bridges
27800,10.44,10.31,-1.15,0.39,0,Bridges
28000,14.16,12.9,2.22,-1.66,0,Bridges
28200,16.97,18.2,1.54,-4.67,0,Bridges
28400,19.31,18.55,-0.91,1.8,0,Bridges
28600,19.04,19.11,-2.02,-0.01,0,Bridges
28800,18.99,17.72,-0.89,-1.55,0,Bridges
29000,18.25,19.6,2.35,0.07,0,Bridges
29200,15.55,16.0,-0.94,-1.18,0,Bridges
29400,10.85,9.09,0.27,2.81,0,Bridges
29600,6.23,5.48,-2.06,-0.15,0,Bridges
29800,0.0,-0.33,-1.7,-0.48,0,Bridges
30000,3.56,4.53,0.45,1.21,0,Bridges
30200,8.79,9.04,0.58,-1.13,0,Bridges
30400,12.63,12.68,-0.54,0.64,0,Bridges
30600,16.26,16.51,0.63,0.34,0,Bridges
30800,18.44,19.17,0.61,-1.0,0,Bridges
31000,20.28,20.87,-3.23,-0.26,0,Bridges
31200,20.14,19.42,0.51,0.44,0,Bridges
31400,19.25,19.95,1.9,-2.5,0,Bridges
31600,17.02,17.41,-1.79,1.26,0,Bridges
31800,12.22,11.66,-1.4,-1.13,0,Bridges
32000,8.6,10.89,-0.22,-1.26,0,Bridges
32200,3.04,2.71,1.27,-0.41,0,Bridges
32400,1.27,0.93,2.54,0.0,0,Bridges
32600,5.85,6.17,-0.7,-0.13,0,Bridges
32800,10.91,10.86,-2.12,0.86,0,Bridges
33000,14.94,15.73,-1.72,1.41,0,Bridges
33200,17.49,18.33,1.35,0.33,0,Bridges
33400,18.92,15.98,-1.34,-2.32,0,Bridges
33600,19.71,19.94,-2.96,0.45,0,Bridges
33800,18.68,19.2,-2.7,0.9,0,Bridges
34000,17.65,18.42,0.86,-1.21,0,Bridges
34200,13.97,14.98,1.18,-1.53,0,Bridges
34400,11.16,10.91,-1.0,-0.54,0,Bridges
34600,5.53,6.67,-1.77,-0.07,0,Bridges
34800,1.01,1.16,3.0,-1.21,0,Bridges
35000,4.37,5.38,0.56,0.02,0,Bridges
35200,7.65,7.74,0.69,1.79,0,Bridges
35400,13.56,13.98,-1.54,-0.34,0,Bridges
35600,16.91,19.71,0.4,-1.65,0,Bridges
35800,19.59,18.75,-1.52,-0.71,0,Bridges
36000,20.21,18.05,1.23,-0.83,0,Bridges
36200,19.84,21.1,0.53,1.22,0,Bridges
36400,18.5,18.35,1.65,-1.42,0,Bridges
36600,15.72,16.06,0.27,0.58,0,Bridges
36800,12.39,13.89,-0.65,-1.76,0,Bridges
37000,8.1,7.32,-3.28,-0.96,0,Bridges
37200,2.62,1.58,0.46,0.42,0,Bridges
37400,2.81,4.46,-1.22,1.68,0,Bridges
37600,8.0,8.67,1.81,-1.44,0,Bridges
37800,10.74,9.65,-2.36,-1.57,0,Bridges
38000,15.97,16.48,0.32,-1.72,0,Bridges
38200,17.87,17.81,1.22,4.1,0,Bridges
38400,19.62,18.68,2.35,-0.72,0,Bridges
38600,20.61,21.04,0.49,-2.64,0,Bridges
38800,17.62,18.21,2.55,0.73,0,Bridges
39000,15.96,15.96,1.14,-0.58,0,Bridges
39200,13.24,12.73,-1.11,-0.71,0,Bridges
39400,10.18,9.8,1.57,-2.37,0,Bridges
39600,4.01,3.41,-0.38,-1.75,0,Bridges
39800,0.0,0.29,-0.53,-0.68,0,Bridges
