timestamp,knee_angle,pitch,roll,yaw,label,exercise
7000,57.62,56.6,-2.62,0.49,0,Heel Slides
7200,77.98,78.41,-0.93,-1.29,0,Heel Slides
7400,88.54,87.65,2.72,-1.82,0,Heel Slides
7600,86.23,86.0,1.96,1.61,0,Heel Slides
7800,71.75,72.13,-3.32,-0.87,0,Heel Slides
8000,47.33,47.15,-1.29,0.23,0,Heel Slides
8200,16.95,18.64,-0.55,0.48,0,Heel Slides
8400,18.12,16.98,-1.52,-0.31,0,Heel Slides
8600,50.39,52.31,-1.18,0.99,0,Heel Slides
8800,73.26,72.22,-0.33,-0.44,0,Heel Slides
9000,87.83,86.82,-2.24,-0.34,0,Heel Slides
9200,90.58,91.93,-3.0,-0.45,0,Heel Slides
9400,77.4,76.46,-5.3,0.01,0,Heel Slides
9600,54.91,54.97,-1.6,-1.9,0,Heel Slides
9800,25.15,25.81,-0.3,0.58,0,Heel Slides
10000,8.65,7.95,0.43,0.03,0,Heel Slides
10200,42.39,42.06,2.2,-1.03,0,Heel Slides
10400,66.9,66.85,-1.66,-0.85,0,Heel Slides
10600,84.92,85.53,-2.68,-0.58,0,Heel Slides
10800,89.32,90.6,1.09,0.16,0,Heel Slides
11000,81.71,79.18,0.6,-1.75,0,Heel Slides
11200,63.25,64.66,2.26,0.78,0,Heel Slides
11400,35.78,37.65,-3.89,2.33,0,Heel Slides
11600,1.81,1.82,-1.68,0.19,0,Heel Slides
11800,32.2,32.7,4.59,-0.53,0,Heel Slides
12000,61.11,60.86,-3.41,1.33,0,Heel Slides
12200,81.27,82.98,1.59,-2.49,0,Heel Slides
12400,90.7,91.0,0.28,-0.31,0,Heel Slides
12600,86.38,85.55,2.41,-0.27,0,Heel Slides
12800,70.69,71.39,0.65,2.86,0,Heel Slides
13000,42.97,44.39,-0.2,0.11,0,Heel Slides
13200,11.56,12.25,-4.47,0.4,0,Heel Slides
13400,22.38,22.35,-0.83,-2.21,0,Heel Slides
13600,53.34,52.59,0.15,-0.77,0,Heel Slides
13800,75.71,75.66,0.84,1.03,0,Heel Slides
14000,88.0,87.45,1.65,1.16,0,Heel Slides
14200,88.29,88.12,-1.21,-0.89,0,Heel Slides
14400,75.75,74.84,-0.06,0.67,0,Heel Slides
14600,51.27,49.57,0.61,-0.43,0,Heel Slides
14800,20.64,20.62,0.6,-1.54,0,Heel Slides
15000,11.87,12.2,-0.29,0.78,0,Heel Slides
15200,45.24,43.6,2.14,2.77,0,Heel Slides
15400,70.32,70.4,-0.96,2.03,0,Heel Slides
15600,86.56,87.26,-0.04,2.68,0,Heel Slides
15800,89.66,89.42,1.97,-0.8,0,Heel Slides
16000,80.86,80.48,-2.12,-0.99,0,Heel Slides
16200,60.65,59.99,-1.11,-0.26,0,Heel Slides
16400,30.38,30.26,0.39,-0.16,0,Heel Slides
16600,3.44,2.03,1.64,0.98,0,Heel Slides
16800,37.27,38.1,0.17,3.9,0,Heel Slides
17000,63.32,63.99,1.66,-1.5,0,Heel Slides
17200,82.56,82.8,-1.87,0.38,0,Heel Slides
17400,89.11,89.79,0.56,-1.53,0,Heel Slides
17600,83.56,83.46,-0.03,-2.39,0,Heel Slides
17800,66.13,66.9,3.02,-1.19,0,Heel Slides
18000,38.91,37.09,0.89,2.0,0,Heel Slides
18200,6.79,6.13,1.56,-0.31,0,Heel Slides
18400,26.33,27.36,1.16,-1.23,0,Heel Slides
18600,56.31,55.54,1.74,-1.43,0,Heel Slides
18800,78.62,79.24,0.95,2.74,0,Heel Slides
19000,89.59,88.56,0.05,-0.93,0,Heel Slides
19200,87.11,87.46,0.27,1.48,0,Heel Slides
19400,73.26,74.64,-0.95,-1.98,0,Heel Slides
19600,49.41,52.08,-0.67,-0.01,0,Heel Slides
19800,16.29,16.62,0.01,-2.7,0,Heel Slides
20000,15.78,17.29,-1.79,1.29,0,Heel Slides
20200,48.5,48.17,1.45,0.99,0,Heel Slides
20400,73.21,74.93,2.4,-0.94,0,Heel Slides
20600,87.03,87.31,0.25,-2.01,0,Heel Slides
20800,89.19,88.39,0.74,0.31,0,Heel Slides
21000,78.01,76.93,0.51,-0.67,0,Heel Slides
21200,56.39,56.91,1.14,-1.06,0,Heel Slides
21400,25.75,25.35,-0.15,-0.1,0,Heel Slides
21600,7.38,7.49,-0.24,0.1,0,Heel Slides
21800,40.14,39.27,3.12,0.84,0,Heel Slides
22000,66.03,65.86,0.6,-1.75,0,Heel Slides
22200,85.65,87.32,-2.15,3.33,0,Heel Slides
22400,90.51,92.15,0.45,2.28,0,Heel Slides
22600,81.57,80.69,-0.81,2.69,0,Heel Slides
22800,64.27,62.5,-1.44,0.5,0,Heel Slides
23000,36.23,37.11,2.42,1.7,0,Heel Slides
23200,1.66,1.16,0.55,0.9,0,Heel Slides
23400,31.44,30.68,2.02,0.83,0,Heel Slides
23600,60.04,60.09,0.71,-1.96,0,Heel Slides
23800,79.94,81.11,4.37,-1.6,0,Heel Slides
24000,90.57,89.95,-0.8,-1.55,0,Heel Slides
24200,86.17,87.05,-0.38,0.61,0,Heel Slides
24400,70.67,72.6,0.57,-1.16,0,Heel Slides
24600,44.48,43.87,1.0,0.57,0,Heel Slides
24800,12.59,12.7,-2.62,-0.15,0,Heel Slides
25000,21.15,20.35,0.54,-0.23,0,Heel Slides
25200,52.08,50.78,0.63,-3.14,0,Heel Slides
25400,75.88,76.87,1.06,-1.26,0,Heel Slides
25600,88.16,86.97,-0.41,-2.23,0,Heel Slides
25800,89.04,88.82,1.3,-0.73,0,Heel Slides
26000,76.56,76.21,-0.21,0.59,0,Heel Slides
26200,52.61,51.09,1.78,0.76,0,Heel Slides
26400,21.42,21.53,-1.16,0.61,0,Heel Slides
26600,10.96,10.16,0.41,-0.68,0,Heel Slides
26800,43.68,43.58,0.22,-1.73,0,Heel Slides
27000,70.8,69.98,-2.0,-1.72,0,Heel Slides
27200,85.06,85.92,2.02,0.73,0,Heel Slides
27400,89.25,86.96,2.01,0.02,0,Heel Slides
27600,81.18,79.8,-0.23,-2.61,0,Heel Slides
27800,60.95,60.45,0.49,1.51,0,Heel Slides
28000,30.99,30.1,-0.23,0.54,0,Heel Slides
28200,1.48,1.71,0.46,1.89,0,Heel Slides
28400,34.97,34.24,-0.94,-1.75,0,Heel Slides
28600,62.32,63.05,-0.23,-0.49,0,Heel Slides
28800,82.16,82.21,1.51,1.42,0,Heel Slides
29000,89.84,89.44,0.11,1.06,0,Heel Slides
29200,84.76,84.79,-1.08,-2.88,0,Heel Slides
29400,67.27,68.11,0.48,-0.97,0,Heel Slides
29600,40.37,39.84,0.39,-0.21,0,Heel Slides
29800,8.34,8.4,0.36,2.4,0,Heel Slides
30000,24.91,24.37,-1.66,0.91,0,Heel Slides
30200,55.09,55.28,1.27,-0.39,0,Heel Slides
30400,77.4,77.69,0.24,1.82,0,Heel Slides
30600,89.72,90.19,-2.25,1.25,0,Heel Slides
30800,88.42,88.48,0.29,0.12,0,Heel Slides
31000,73.51,72.76,2.91,-1.08,0,Heel Slides
31200,50.96,50.12,0.96,-0.59,0,Heel Slides
31400,18.65,18.58,-1.03,0.77,0,Heel Slides
31600,15.8,15.79,0.47,1.77,0,Heel Slides
31800,47.56,48.49,0.59,-2.27,0,Heel Slides
32000,72.94,73.93,3.96,-3.69,0,Heel Slides
32200,86.32,87.16,0.85,0.99,0,Heel Slides
32400,89.94,89.38,-0.54,1.02,0,Heel Slides
32600,79.21,79.14,-3.01,2.21,0,Heel Slides
32800,57.84,58.18,-2.13,-1.79,0,Heel Slides
33000,27.71,27.76,0.81,0.07,0,Heel Slides
33200,4.57,4.24,0.36,2.28,0,Heel Slides
33400,38.19,38.54,-0.04,-0.04,0,Heel Slides
33600,65.81,65.12,0.07,0.39,0,Heel Slides
33800,83.65,83.55,-4.29,-2.32,0,Heel Slides
34000,90.02,89.91,-0.57,0.3,0,Heel Slides
34200,82.59,81.91,-3.82,-0.93,0,Heel Slides
34400,64.81,65.26,-2.85,4.0,0,Heel Slides
34600,37.51,36.76,-1.11,1.85,0,Heel Slides
34800,4.09,3.53,1.51,-0.7,0,Heel Slides
35000,29.39,30.24,1.5,-2.77,0,Heel Slides
35200,58.0,57.34,-1.07,-1.56,0,Heel Slides
35400,80.3,80.47,-0.33,1.72,0,Heel Slides
35600,89.35,90.82,2.13,-0.25,0,Heel Slides
35800,86.57,88.13,0.31,2.55,0,Heel Slides
36000,70.74,69.95,-1.38,-1.34,0,Heel Slides
36200,45.92,45.55,2.88,-0.1,0,Heel Slides
36400,14.12,14.55,-1.68,-1.76,0,Heel Slides
36600,18.95,17.81,-0.45,-0.08,0,Heel Slides
36800,50.19,50.34,0.53,0.34,0,Heel Slides
37000,73.85,73.87,1.63,1.51,0,Heel Slides
37200,88.91,89.72,1.25,-0.3,0,Heel Slides
37400,88.09,87.09,2.16,-1.15,0,Heel Slides
37600,76.77,76.91,-1.27,0.29,0,Heel Slides
37800,54.29,52.11,1.41,-1.72,0,Heel Slides
38000,22.76,23.43,-0.93,0.72,0,Heel Slides
38200,9.82,8.35,1.19,0.85,0,Heel Slides
38400,42.55,43.66,-3.41,2.01,0,Heel Slides
38600,69.59,68.54,2.0,-2.01,0,Heel Slides
38800,85.9,85.67,-0.12,1.17,0,Heel Slides
39000,89.79,91.68,1.34,-0.51,0,Heel Slides
39200,81.34,79.83,1.19,-1.87,0,Heel Slides
39400,61.77,62.53,4.48,0.42,0,Heel Slides
39600,32.34,32.62,3.73,1.48,0,Heel Slides
39800,0.0,0.64,-0.05,0.48,0,Heel Slides
