timestamp,knee_angle,pitch,roll,yaw,label,exercise
23800,2.63,3.16,0.9,1.44,0,Side Leg Balance
24000,3.52,2.29,0.74,-1.72,0,Side Leg Balance
24200,2.09,0.97,-1.46,-0.01,0,Side Leg Balance
24400,2.21,0.83,2.89,-0.87,0,Side Leg Balance
24600,1.89,1.44,-1.88,-0.19,0,Side Leg Balance
24800,0.0,1.21,0.53,1.31,0,Side Leg Balance
25000,0.42,1.33,-2.51,-0.93,0,Side Leg Balance
25200,1.23,2.18,-0.4,0.38,0,Side Leg Balance
25400,0.95,2.48,4.08,0.24,0,Side Leg Balance
25600,2.3,3.64,1.34,0.52,0,Side Leg Balance
25800,3.62,2.66,0.12,1.39,0,Side Leg Balance
26000,2.77,4.12,-0.7,0.91,0,Side Leg Balance
26200,3.91,1.77,-1.01,1.53,0,Side Leg Balance
26400,3.63,6.42,0.47,2.74,0,Side Leg Balance
26600,3.96,5.46,-1.17,-1.01,0,Side Leg Balance
26800,5.66,5.99,0.84,1.72,0,Side Leg Balance
27000,4.12,4.88,2.65,0.73,0,Side Leg Balance
27200,5.24,5.27,-1.3,1.42,0,Side Leg Balance
27400,4.99,6.13,2.54,-3.15,0,Side Leg Balance
27600,3.95,5.28,-0.63,-0.25,0,Side Leg Balance
27800,5.12,6.14,1.36,0.47,0,Side Leg Balance
28000,4.32,4.9,2.79,1.76,0,Side Leg Balance
28200,4.22,3.33,-2.38,2.2,0,Side Leg Balance
28400,4.5,3.33,0.05,0.8,0,Side Leg Balance
28600,3.18,3.06,-1.31,1.33,0,Side Leg Balance
28800,2.62,2.71,-2.28,-0.81,0,Side Leg Balance
29000,3.18,1.92,-0.86,-0.41,0,Side Leg Balance
29200,2.62,2.99,-0.35,2.43,0,Side Leg Balance
29400,2.1,1.93,4.23,0.51,0,Side Leg Balance
29600,0.8,-0.03,-1.84,-2.08,0,Side Leg Balance
29800,0.0,0.74,-0.18,0.78,0,Side Leg Balance
30000,0.0,0.12,2.86,0.39,0,Side Leg Balance
30200,1.28,2.23,1.38,0.39,0,Side Leg Balance
30400,2.24,3.45,0.0,-1.96,0,Side Leg Balance
30600,2.27,3.46,-0.34,-0.99,0,Side Leg Balance
30800,2.96,2.54,0.13,0.28,0,Side Leg Balance
31000,4.36,2.85,2.04,1.59,0,Side Leg Balance
31200,3.87,5.15,-0.19,-1.84,0,Side Leg Balance
31400,4.31,3.68,-0.81,-1.07,0,Side Leg Balance
31600,3.23,2.93,0.86,1.4,0,Side Leg Balance
31800,5.07,6.59,-2.51,0.77,0,Side Leg Balance
32000,3.54,4.85,-1.65,0.14,0,Side Leg Balance
32200,5.57,6.13,2.58,-1.49,0,Side Leg Balance
32400,6.16,6.43,0.93,-1.9,0,Side Leg Balance
32600,4.72,4.55,-6.85,1.05,0,Side Leg Balance
32800,4.55,4.9,-3.35,0.53,0,Side Leg Balance
33000,4.69,4.05,2.49,1.66,0,Side Leg Balance
33200,3.25,3.7,-1.02,-0.27,0,Side Leg Balance
33400,3.93,3.22,2.24,0.35,0,Side Leg Balance
33600,3.37,2.58,-0.81,-1.2,0,Side Leg Balance
33800,2.38,2.82,-3.02,-2.79,0,Side Leg Balance
34000,1.67,1.48,4.64,-1.21,0,Side Leg Balance
34200,2.16,3.52,-0.15,2.39,0,Side Leg Balance
34400,0.72,0.97,1.14,-0.29,0,Side Leg Balance
34600,0.44,0.3,0.38,0.4,0,Side Leg Balance
34800,0.7,-0.23,2.65,-0.39,0,Side Leg Balance
35000,0.2,0.55,0.65,-0.31,0,Side Leg Balance
35200,1.55,1.62,-0.42,2.1,0,Side Leg Balance
35400,1.53,2.13,-4.5,-3.08,0,Side Leg Balance
35600,1.34,2.96,2.34,1.14,0,Side Leg Balance
35800,2.58,3.38,0.65,1.17,0,Side Leg Balance
36000,3.44,3.32,0.23,-0.23,0,Side Leg Balance
36200,3.55,4.34,-1.04,0.52,0,Side Leg Balance
36400,4.01,3.82,0.13,-0.44,0,Side Leg Balance
36600,4.87,4.2,-1.0,1.01,0,Side Leg Balance
36800,4.76,5.91,-0.51,1.16,0,Side Leg Balance
37000,4.61,5.67,-2.91,1.46,0,Side Leg Balance
37200,6.09,8.18,-0.68,-2.78,0,Side Leg Balance
37400,5.67,8.08,3.82,2.94,0,Side Leg Balance
37600,4.95,6.51,-1.83,0.02,0,Side Leg Balance
37800,4.63,5.41,0.59,-1.44,0,Side Leg Balance
38000,4.55,4.82,-1.84,-1.85,0,Side Leg Balance
38200,5.11,4.36,0.04,1.12,0,Side Leg Balance
38400,4.27,3.49,-0.44,0.65,0,Side Leg Balance
38600,3.35,2.49,-1.78,-0.71,0,Side Leg Balance
38800,4.13,2.94,-1.07,0.09,0,Side Leg Balance
39000,3.4,3.94,-1.31,0.46,0,Side Leg Balance
39200,1.41,2.15,-3.97,0.44,0,Side Leg Balance
39400,0.97,1.44,0.1,2.69,0,Side Leg Balance
39600,1.57,0.13,-4.92,0.61,0,Side Leg Balance
39800,0.52,-0.57,2.18,1.93,0,Side Leg Balance
