timestamp,knee_angle,pitch,roll,yaw,label,exercise
21800,70.03,70.08,-2.16,0.82,0,Step-ups
22000,57.5,58.17,-1.8,2.49,0,Step-ups
22200,31.67,29.12,1.87,2.17,0,Step-ups
22400,2.21,2.55,0.73,0.39,0,Step-ups
22600,35.83,35.04,-0.59,-3.07,0,Step-ups
22800,60.5,58.7,3.6,0.06,0,Step-ups
23000,69.63,69.52,-0.75,-0.8,0,Step-ups
23200,61.43,60.18,-3.99,-2.71,0,Step-ups
23400,39.5,40.31,-3.22,0.42,0,Step-ups
23600,5.21,5.73,1.61,-0.96,0,Step-ups
23800,28.78,31.1,0.4,1.06,0,Step-ups
24000,56.23,55.55,2.45,2.74,0,Step-ups
24200,69.39,70.47,-1.23,3.14,0,Step-ups
24400,65.26,65.48,0.7,-0.25,0,Step-ups
24600,45.93,44.72,-4.93,0.98,0,Step-ups
24800,12.7,12.02,1.5,1.07,0,Step-ups
25000,22.86,22.67,-0.44,-0.3,0,Step-ups
25200,50.9,51.13,-2.34,-0.65,0,Step-ups
25400,66.81,67.24,-0.15,-0.33,0,Step-ups
25600,66.66,67.58,1.1,-0.58,0,Step-ups
25800,49.49,49.63,-0.1,-2.06,0,Step-ups
26000,21.13,20.21,2.03,-0.2,0,Step-ups
26200,14.98,15.61,-1.02,1.85,0,Step-ups
26400,45.53,45.55,-0.86,0.91,0,Step-ups
26600,66.03,65.56,0.9,-0.66,0,Step-ups
26800,69.06,68.65,0.11,-0.18,0,Step-ups
27000,55.8,56.26,-0.25,0.12,0,Step-ups
27200,27.2,28.97,-1.1,1.59,0,Step-ups
27400,6.83,6.86,4.4,1.06,0,Step-ups
27600,39.24,39.61,-0.39,1.46,0,Step-ups
27800,63.11,63.22,-0.04,2.1,0,Step-ups
28000,69.69,69.81,2.37,-0.35,0,Step-ups
28200,59.94,62.28,1.62,0.88,0,Step-ups
28400,35.08,34.15,-1.27,-1.75,0,Step-ups
28600,1.93,2.91,-1.17,-0.91,0,Step-ups
28800,33.0,31.42,2.83,-0.06,0,Step-ups
29000,58.84,58.42,0.6,0.64,0,Step-ups
29200,70.74,70.11,-1.29,-1.29,0,Step-ups
29400,64.17,62.93,-2.41,1.39,0,Step-ups
29600,40.21,41.61,1.01,1.39,0,Step-ups
29800,8.58,9.16,-0.75,-0.31,0,Step-ups
30000,26.14,26.25,-1.63,1.41,0,Step-ups
30200,53.76,53.28,-2.43,0.68,0,Step-ups
30400,67.99,67.8,-1.11,1.16,0,Step-ups
30600,65.89,66.95,1.17,-3.0,0,Step-ups
30800,46.6,47.75,0.71,-0.72,0,Step-ups
31000,16.37,15.92,-0.1,-0.72,0,Step-ups
31200,19.56,18.87,-0.35,-0.39,0,Step-ups
31400,49.79,50.1,-1.25,1.92,0,Step-ups
31600,66.06,66.18,-2.32,0.81,0,Step-ups
31800,68.6,68.54,1.72,-2.08,0,Step-ups
32000,53.6,52.35,4.63,-0.42,0,Step-ups
32200,24.08,24.74,-2.24,-0.8,0,Step-ups
32400,11.37,11.3,-2.58,-2.05,0,Step-ups
32600,42.33,42.51,5.64,-2.88,0,Step-ups
32800,63.68,64.17,2.77,2.71,0,Step-ups
33000,69.15,71.62,2.76,-0.77,0,Step-ups
33200,57.2,56.64,0.45,-0.36,0,Step-ups
33400,30.55,31.18,0.79,0.21,0,Step-ups
33600,3.17,4.24,-2.44,2.34,0,Step-ups
33800,36.28,35.36,0.73,-0.18,0,Step-ups
34000,61.01,60.55,1.01,-0.74,0,Step-ups
34200,68.95,68.65,1.84,-0.9,0,Step-ups
34400,61.24,59.22,1.92,1.51,0,Step-ups
34600,37.61,38.24,-1.25,1.16,0,Step-ups
34800,3.3,2.94,1.08,-1.51,0,Step-ups
35000,29.64,28.12,-4.11,0.71,0,Step-ups
35200,56.34,53.58,-5.08,2.76,0,Step-ups
35400,68.64,68.13,-0.96,0.45,0,Step-ups
35600,65.3,63.66,-1.03,-1.48,0,Step-ups
35800,45.22,45.0,1.73,1.46,0,Step-ups
36000,12.81,13.51,-0.69,-2.48,0,Step-ups
36200,22.89,22.69,1.53,-0.69,0,Step-ups
36400,52.16,53.22,-0.17,1.54,0,Step-ups
36600,68.58,69.69,-0.01,-1.59,0,Step-ups
36800,67.3,66.71,-0.54,1.79,0,Step-ups
37000,49.83,48.41,1.73,-1.42,0,Step-ups
37200,20.42,20.65,-4.51,-0.82,0,Step-ups
37400,15.05,14.97,0.89,2.35,0,Step-ups
37600,46.68,46.57,0.33,-3.21,0,Step-ups
37800,65.58,66.13,-0.34,-1.41,0,Step-ups
38000,68.77,67.78,1.28,0.68,0,Step-ups
38200,55.08,54.25,1.83,-0.74,0,Step-ups
38400,26.26,26.45,-0.73,-0.08,0,Step-ups
38600,6.47,5.2,-0.5,0.36,0,Step-ups
38800,40.18,40.24,0.0,0.47,0,Step-ups
39000,62.96,64.17,-0.73,0.51,0,Step-ups
39200,69.73,69.88,0.47,0.89,0,Step-ups
39400,57.59,59.78,-2.08,0.33,0,Step-ups
39600,35.32,36.05,-0.89,-1.66,0,Step-ups
39800,0.91,1.97,0.88,-0.98,0,Step-ups
