timestamp,knee_angle,pitch,roll,yaw,label,exercise
7000,51.33,51.38,-1.61,0.04,0,Single-leg Squats
7200,69.59,68.97,-0.22,-0.02,0,Single-leg Squats
7400,78.88,79.4,1.98,-0.57,0,Single-leg Squats
7600,77.87,79.16,-0.24,0.44,0,Single-leg Squats
7800,63.26,65.25,-1.78,0.33,0,Single-leg Squats
8000,42.88,41.81,1.77,-0.37,0,Single-leg Squats
8200,13.26,13.15,-1.48,-0.38,0,Single-leg Squats
8400,16.49,17.11,-2.09,0.84,0,Single-leg Squats
8600,43.61,41.6,0.47,0.34,0,Single-leg Squats
8800,66.06,64.28,-1.03,-1.94,0,Single-leg Squats
9000,77.97,78.19,-1.7,-0.66,0,Single-leg Squats
9200,78.25,77.51,-2.19,-0.32,0,Single-leg Squats
9400,68.96,69.38,-0.04,-0.71,0,Single-leg Squats
9600,48.2,45.66,-1.34,-0.05,0,Single-leg Squats
9800,21.89,21.84,-0.81,-2.06,0,Single-leg Squats
10000,7.38,7.81,-0.88,1.56,0,Single-leg Squats
10200,36.12,36.36,-0.32,-0.81,0,Single-leg Squats
10400,59.9,61.35,0.11,2.58,0,Single-leg Squats
10600,75.4,74.98,-0.31,1.96,0,Single-leg Squats
10800,79.64,80.08,0.4,-1.08,0,Single-leg Squats
11000,72.45,73.56,-0.34,-3.11,0,Single-leg Squats
11200,55.95,55.51,-3.06,-0.43,0,Single-leg Squats
11400,30.79,30.69,0.6,-2.47,0,Single-leg Squats
11600,1.54,1.17,2.1,-0.16,0,Single-leg Squats
11800,27.97,28.75,-1.8,-0.26,0,Single-leg Squats
12000,53.99,55.65,-0.4,-0.65,0,Single-leg Squats
12200,72.32,70.3,0.85,-0.16,0,Single-leg Squats
12400,80.61,81.45,1.46,0.47,0,Single-leg Squats
12600,75.56,75.69,-0.06,1.45,0,Single-leg Squats
12800,61.35,59.98,-0.86,-1.29,0,Single-leg Squats
13000,37.97,37.05,-3.51,0.76,0,Single-leg Squats
13200,10.47,11.6,0.25,-2.11,0,Single-leg Squats
13400,19.34,20.68,0.2,0.45,0,Single-leg Squats
13600,46.75,46.89,-1.57,-0.58,0,Single-leg Squats
13800,67.52,69.77,-1.6,0.67,0,Single-leg Squats
14000,78.12,79.2,4.18,0.79,0,Single-leg Squats
14200,78.34,78.83,0.58,0.77,0,Single-leg Squats
14400,67.32,68.37,2.23,-2.59,0,Single-leg Squats
14600,45.88,44.51,0.14,-0.67,0,Single-leg Squats
14800,19.07,18.75,-1.43,0.73,0,Single-leg Squats
15000,11.56,13.3,-0.4,3.59,0,Single-leg Squats
15200,40.07,42.31,2.75,-1.8,0,Single-leg Squats
15400,62.97,63.01,1.26,2.56,0,Single-leg Squats
15600,76.83,78.33,1.0,0.47,0,Single-leg Squats
15800,79.11,79.47,2.05,0.19,0,Single-leg Squats
16000,72.35,71.86,3.96,0.78,0,Single-leg Squats
16200,53.02,54.13,-2.54,2.44,0,Single-leg Squats
16400,27.02,26.28,-2.06,-0.9,0,Single-leg Squats
16600,2.37,2.66,-2.79,0.96,0,Single-leg Squats
16800,31.52,33.06,1.26,-0.23,0,Single-leg Squats
17000,57.21,55.08,-0.16,0.49,0,Single-leg Squats
17200,73.01,72.5,0.93,0.85,0,Single-leg Squats
17400,78.59,79.76,0.07,0.86,0,Single-leg Squats
17600,75.61,75.15,-1.2,-1.11,0,Single-leg Squats
17800,58.79,59.24,0.65,-0.5,0,Single-leg Squats
18000,34.59,32.58,0.44,0.13,0,Single-leg Squats
18200,6.58,7.63,3.04,-1.97,0,Single-leg Squats
18400,23.32,24.65,-2.42,1.84,0,Single-leg Squats
18600,51.08,50.82,5.98,-0.6,0,Single-leg Squats
18800,69.34,68.68,-0.19,-2.06,0,Single-leg Squats
19000,78.92,79.11,0.46,-1.36,0,Single-leg Squats
19200,77.34,78.31,-2.03,-0.05,0,Single-leg Squats
19400,64.79,65.73,1.18,-0.77,0,Single-leg Squats
19600,43.37,44.75,0.37,2.64,0,Single-leg Squats
19800,15.62,16.24,3.04,1.22,0,Single-leg Squats
20000,15.3,15.79,3.69,1.79,0,Single-leg Squats
20200,43.63,42.38,0.47,-2.3,0,Single-leg Squats
20400,65.6,66.08,-1.46,-1.11,0,Single-leg Squats
20600,77.18,76.22,-1.36,1.44,0,Single-leg Squats
20800,79.8,80.24,1.35,-1.29,0,Single-leg Squats
21000,69.74,68.66,-2.79,-0.51,0,Single-leg Squats
21200,49.69,51.78,1.4,-0.91,0,Single-leg Squats
21400,23.39,23.43,0.63,0.52,0,Single-leg Squats
21600,6.32,6.22,3.47,2.26,0,Single-leg Squats
21800,36.05,35.07,-2.12,0.5,0,Single-leg Squats
22000,59.85,61.05,2.54,0.38,0,Single-leg Squats
22200,75.82,77.3,-1.76,0.93,0,Single-leg Squats
22400,79.73,78.71,-3.06,3.26,0,Single-leg Squats
22600,73.44,72.8,-1.0,-0.87,0,Single-leg Squats
22800,57.2,57.3,-2.85,0.73,0,Single-leg Squats
23000,32.05,31.5,-0.67,-1.53,0,Single-leg Squats
23200,2.08,3.49,-1.55,-1.01,0,Single-leg Squats
23400,27.6,26.84,0.45,0.17,0,Single-leg Squats
23600,52.73,53.66,3.52,-0.63,0,Single-leg Squats
23800,71.12,71.75,-0.52,-1.45,0,Single-leg Squats
24000,79.89,80.3,-0.08,0.97,0,Single-leg Squats
24200,76.21,75.12,3.89,-2.5,0,Single-leg Squats
24400,62.52,64.54,-0.44,-0.03,0,Single-leg Squats
24600,40.31,41.56,4.07,3.33,0,Single-leg Squats
24800,11.41,9.66,2.11,-1.1,0,Single-leg Squats
25000,18.65,17.54,-0.73,-2.3,0,Single-leg Squats
25200,46.08,46.2,0.2,0.01,0,Single-leg Squats
25400,67.9,68.36,-0.89,-2.02,0,Single-leg Squats
25600,78.97,78.84,2.83,-1.0,0,Single-leg Squats
25800,79.37,77.92,1.46,-0.47,0,Single-leg Squats
26000,68.23,66.86,-4.27,1.84,0,Single-leg Squats
26200,46.44,48.84,3.83,-0.85,0,Single-leg Squats
26400,19.05,19.66,-1.95,2.87,0,Single-leg Squats
26600,9.6,10.08,-1.91,0.33,0,Single-leg Squats
26800,39.1,38.74,0.02,-0.27,0,Single-leg Squats
27000,61.98,61.35,-1.55,-1.05,0,Single-leg Squats
27200,76.27,76.66,-2.16,-3.68,0,Single-leg Squats
27400,80.68,79.54,-2.93,0.0,0,Single-leg Squats
27600,72.32,72.48,0.89,1.18,0,Single-leg Squats
27800,53.87,53.07,2.55,-2.73,0,Single-leg Squats
28000,28.52,28.62,-1.77,-0.82,0,Single-leg Squats
28200,2.31,2.05,-0.28,-0.56,0,Single-leg Squats
28400,31.28,31.88,-2.98,1.3,0,Single-leg Squats
28600,55.74,55.71,-0.82,-0.24,0,Single-leg Squats
28800,73.25,73.25,-2.14,-0.52,0,Single-leg Squats
29000,80.7,80.63,-1.99,-2.66,0,Single-leg Squats
29200,75.05,74.32,0.98,0.23,0,Single-leg Squats
29400,59.92,60.36,3.27,0.03,0,Single-leg Squats
29600,36.57,35.07,-3.27,1.53,0,Single-leg Squats
29800,7.72,7.84,1.06,2.75,0,Single-leg Squats
30000,22.81,21.73,0.15,-1.62,0,Single-leg Squats
30200,49.97,49.19,-3.37,1.2,0,Single-leg Squats
30400,67.76,68.45,1.94,0.62,0,Single-leg Squats
30600,78.29,78.28,-0.46,-0.91,0,Single-leg Squats
30800,78.35,77.98,-1.14,0.74,0,Single-leg Squats
31000,65.56,66.28,-3.73,-0.12,0,Single-leg Squats
31200,44.95,42.74,-0.91,-1.34,0,Single-leg Squats
31400,15.94,15.14,0.65,1.54,0,Single-leg Squats
31600,14.02,14.15,-2.46,0.41,0,Single-leg Squats
31800,42.67,43.28,2.28,0.98,0,Single-leg Squats
32000,63.63,63.9,0.04,-1.45,0,Single-leg Squats
32200,77.17,78.24,0.26,-0.63,0,Single-leg Squats
32400,79.24,78.59,1.1,0.44,0,Single-leg Squats
32600,70.66,69.58,2.51,-0.02,0,Single-leg Squats
32800,52.44,51.61,-2.39,-0.09,0,Single-leg Squats
33000,24.71,24.36,0.49,-0.33,0,Single-leg Squats
33200,4.59,5.07,-2.56,0.12,0,Single-leg Squats
33400,34.03,34.79,-0.04,-0.99,0,Single-leg Squats
33600,58.65,59.91,2.52,-0.27,0,Single-leg Squats
33800,74.15,74.02,0.09,0.27,0,Single-leg Squats
34000,81.0,82.12,-0.74,-1.28,0,Single-leg Squats
34200,74.7,75.22,-1.86,0.88,0,Single-leg Squats
34400,57.53,57.65,0.27,-0.99,0,Single-leg Squats
34600,33.93,32.76,0.21,-1.0,0,Single-leg Squats
34800,3.73,2.96,-1.34,1.46,0,Single-leg Squats
35000,25.62,25.44,-1.28,-2.93,0,Single-leg Squats
35200,52.23,50.79,2.84,-0.2,0,Single-leg Squats
35400,70.97,71.76,-3.39,-1.79,0,Single-leg Squats
35600,79.35,79.98,0.59,-0.77,0,Single-leg Squats
35800,76.93,77.37,-2.1,0.31,0,Single-leg Squats
36000,63.05,61.36,0.34,1.03,0,Single-leg Squats
36200,41.96,42.75,4.18,-0.77,0,Single-leg Squats
36400,12.16,12.98,1.12,1.16,0,Single-leg Squats
36600,18.32,16.9,-3.44,2.69,0,Single-leg Squats
36800,45.34,46.17,-1.61,0.61,0,Single-leg Squats
37000,66.58,66.3,-2.55,-1.51,0,Single-leg Squats
37200,78.5,79.28,-1.45,0.93,0,Single-leg Squats
37400,78.22,78.95,-1.26,1.7,0,Single-leg Squats
37600,68.97,68.24,-3.1,-0.73,0,Single-leg Squats
37800,48.01,49.07,-2.8,1.15,0,Single-leg Squats
38000,20.69,20.12,0.11,-0.4,0,Single-leg Squats
38200,8.87,9.84,-0.78,-0.5,0,Single-leg Squats
38400,37.22,35.54,-2.62,-2.85,0,Single-leg Squats
38600,60.74,59.98,0.15,-0.99,0,Single-leg Squats
38800,76.42,76.45,3.15,-1.12,0,Single-leg Squats
39000,80.61,80.92,0.39,-0.54,0,Single-leg Squats
39200,72.83,71.69,0.21,1.2,0,Single-leg Squats
39400,55.19,54.03,3.88,-0.83,0,Single-leg Squats
39600,30.78,29.76,3.95,0.26,0,Single-leg Squats
39800,0.47,-0.34,-1.2,1.79,0,Single-leg Squats
